name,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,regional_sales_total,decade,sales_tier,is_high_seller,na_sales_share,eu_sales_share,jp_sales_share,other_sales_share,dominant_region
Dungeons & Dragons: Eye of the Beholder,GBA,2002,Role-Playing,Atari,0.19,0.07,0.0,0.0,0.26,0.26,2000s,low,0,0.7307692307692307,0.2692307692307693,0.0,0.0,North America
The Crew,X360,2014,Racing,Ubisoft,0.06,0.18,0.0,0.02,0.26,0.26,2010s,low,0,0.23076923076923075,0.6923076923076923,0.0,0.07692307692307693,Europe
"Barbie: Jet, Set & Style!",Wii,2011,Misc,THQ,0.23,0.01,0.0,0.02,0.26,0.26,2010s,low,0,0.8846153846153846,0.038461538461538464,0.0,0.07692307692307693,North America
Battlestations: Midway,X360,2007,Strategy,Eidos Interactive,0.21,0.02,0.0,0.02,0.26,0.24999999999999997,2000s,low,0,0.8400000000000001,0.08000000000000002,0.0,0.08000000000000002,North America
Rayman DS,DS,2005,Platform,Ubisoft,0.21,0.04,0.0,0.02,0.26,0.27,2000s,low,0,0.7777777777777777,0.14814814814814814,0.0,0.07407407407407407,North America
Gundam Breaker,PS3,2013,Action,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,0.26,2010s,low,0,0.0,0.0,1.0,0.0,Japan
The House of the Dead 2,DC,1998,Shooter,Sega,0.0,0.0,0.26,0.0,0.26,0.26,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Create,Wii,2010,Action,Electronic Arts,0.22,0.03,0.0,0.02,0.26,0.27,2010s,low,0,0.8148148148148148,0.1111111111111111,0.0,0.07407407407407407,North America
A.C.E.: Another Century's Episode R,PS3,2010,Simulation,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,0.26,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Littlest Pet Shop: Friends,Wii,2009,Simulation,Electronic Arts,0.22,0.02,0.0,0.02,0.26,0.26,2000s,low,0,0.8461538461538461,0.07692307692307693,0.0,0.07692307692307693,North America
Rune: Viking Warlord,PS2,2001,Action,Take-Two Interactive,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
Panzer Dragoon Orta,XB,2002,Shooter,Sega,0.16,0.05,0.04,0.01,0.26,0.26,2000s,low,0,0.6153846153846154,0.19230769230769232,0.15384615384615385,0.038461538461538464,North America
Jikkyou Powerful Pro Yakyuu '99 Ketteiban,PS,1999,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.02,0.26,0.27,1990s,low,0,0.0,0.0,0.9259259259259258,0.07407407407407407,Japan
Dragon Age Origins: Awakening,PS3,2010,Role-Playing,Spike,0.24,0.0,0.0,0.02,0.26,0.26,2010s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
King's Field II,PS,1996,Role-Playing,From Software,0.08,0.06,0.11,0.02,0.26,0.27,1990s,low,0,0.2962962962962963,0.2222222222222222,0.4074074074074074,0.07407407407407407,Japan
Danganronpa 2: Goodbye Despair,PSV,2014,Misc,Nippon Ichi Software,0.13,0.07,0.0,0.06,0.26,0.26,2010s,low,0,0.5,0.2692307692307693,0.0,0.23076923076923075,North America
Aikatsu! 2-nin no My Princess,3DS,2013,Action,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,0.26,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Beyblade: Metal Fusion,DS,2009,Role-Playing,Hudson Soft,0.08,0.03,0.14,0.01,0.26,0.26,2000s,low,0,0.3076923076923077,0.11538461538461538,0.5384615384615385,0.038461538461538464,Japan
NCAA Gamebreaker,PS,1996,Sports,Sony Computer Entertainment,0.15,0.1,0.0,0.02,0.26,0.27,1990s,low,0,0.5555555555555555,0.37037037037037035,0.0,0.07407407407407407,North America
Petz: Horsez 2,PS2,2007,Simulation,Ubisoft,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
NPPL: Championship Paintball 2009,PS2,2008,Shooter,Activision Value,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
Skylanders: SuperChargers,Wii,2015,Action,Activision,0.05,0.19,0.0,0.02,0.26,0.26,2010s,low,0,0.19230769230769232,0.7307692307692307,0.0,0.07692307692307693,Europe
Zoo Tycoon 2: Ultimate Collection,PC,2008,Strategy,Microsoft Game Studios,0.04,0.18,0.0,0.04,0.26,0.26,2000s,low,0,0.15384615384615385,0.6923076923076923,0.0,0.15384615384615385,Europe
Tomba!,PS,1997,Platform,Sony Computer Entertainment,0.15,0.1,0.0,0.02,0.26,0.27,1990s,low,0,0.5555555555555555,0.37037037037037035,0.0,0.07407407407407407,North America
Love Plus,DS,2009,Simulation,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26,0.26,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Tales of Innocence,DS,2007,Role-Playing,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,0.26,2000s,low,0,0.0,0.0,1.0,0.0,Japan
MLB SlugFest 2006,PS2,2006,Sports,Midway Games,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
J Stars Victory Vs.,PSV,2014,Fighting,Namco Bandai Games,0.0,0.07,0.17,0.02,0.26,0.26,2010s,low,0,0.0,0.2692307692307693,0.6538461538461539,0.07692307692307693,Japan
Rugrats: I Gotta Go Party,GBA,2002,Action,THQ,0.19,0.07,0.0,0.0,0.26,0.26,2000s,low,0,0.7307692307692307,0.2692307692307693,0.0,0.0,North America
Virtua Racing,GEN,1994,Racing,Sega,0.0,0.0,0.26,0.0,0.26,0.26,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Crash Tag Team Racing,PSP,2005,Racing,Vivendi Games,0.16,0.06,0.0,0.04,0.26,0.26,2000s,low,0,0.6153846153846154,0.23076923076923075,0.0,0.15384615384615385,North America
Prison Break: The Conspiracy,PS3,2010,Action,Deep Silver,0.05,0.16,0.0,0.05,0.26,0.26,2010s,low,0,0.19230769230769232,0.6153846153846154,0.0,0.19230769230769232,Europe
Bolt,PS2,2008,Adventure,Disney Interactive Studios,0.09,0.02,0.0,0.16,0.26,0.27,2000s,low,0,0.3333333333333333,0.07407407407407407,0.0,0.5925925925925926,Other
DS Bungaku Zenshuu,DS,2007,Misc,Nintendo,0.0,0.0,0.26,0.0,0.26,0.26,2000s,low,0,0.0,0.0,1.0,0.0,Japan
We Cheer 2,Wii,2009,Simulation,Namco Bandai Games,0.24,0.0,0.0,0.02,0.26,0.26,2000s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
Nancy Drew: The Mystery of the Clue Bender Society,DS,2008,Adventure,Codemasters,0.24,0.0,0.0,0.02,0.26,0.26,2000s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
Inazuma Eleven GO 3: Galaxy,3DS,2013,Sports,Level 5,0.0,0.0,0.26,0.0,0.26,0.26,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Ford Racing 3,PS2,2004,Racing,Take-Two Interactive,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
Michael Jackson: The Experience,DS,2010,Misc,Ubisoft,0.22,0.03,0.0,0.02,0.26,0.27,2010s,low,0,0.8148148148148148,0.1111111111111111,0.0,0.07407407407407407,North America
Phantasy Star Universe: Ambition of the Illuminus,PS2,2007,Role-Playing,Sega,0.1,0.08,0.05,0.03,0.26,0.26,2000s,low,0,0.38461538461538464,0.3076923076923077,0.19230769230769232,0.11538461538461538,North America
Project Runway,Wii,2010,Simulation,Atari,0.24,0.0,0.0,0.02,0.26,0.26,2010s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
Jikkyou Powerful Pro Yakyuu 2013,PS3,2013,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26,0.26,2010s,low,0,0.0,0.0,1.0,0.0,Japan
The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,GBA,2002,Action,THQ,0.19,0.07,0.0,0.0,0.26,0.26,2000s,low,0,0.7307692307692307,0.2692307692307693,0.0,0.0,North America
Sengoku Basara 2,PS2,2006,Action,Capcom,0.0,0.0,0.26,0.0,0.26,0.26,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Naruto: Ultimate Ninja Heroes,PSP,2006,Fighting,Namco Bandai Games,0.26,0.0,0.0,0.0,0.26,0.26,2000s,low,0,1.0,0.0,0.0,0.0,North America
Inazuma Eleven Strikers,Wii,2011,Role-Playing,Nintendo,0.0,0.01,0.25,0.0,0.26,0.26,2010s,low,0,0.0,0.038461538461538464,0.9615384615384615,0.0,Japan
Hey Arnold! The Movie,GBA,2002,Platform,THQ,0.19,0.07,0.0,0.0,0.26,0.26,2000s,low,0,0.7307692307692307,0.2692307692307693,0.0,0.0,North America
Final Fantasy V Advance,GBA,2006,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,0.26,0.27,2000s,low,0,0.0,0.0,0.9629629629629629,0.037037037037037035,Japan
Need for Speed: Most Wanted,GBA,2005,Racing,Electronic Arts,0.19,0.07,0.0,0.0,0.26,0.26,2000s,low,0,0.7307692307692307,0.2692307692307693,0.0,0.0,North America
Lumines: Electronic Symphony,PSV,2012,Misc,Ubisoft,0.11,0.1,0.01,0.05,0.26,0.27,2010s,low,0,0.4074074074074074,0.37037037037037035,0.037037037037037035,0.18518518518518517,North America
Star Trek: Invasion,PS,2000,Simulation,Activision,0.15,0.1,0.0,0.02,0.26,0.27,2000s,low,0,0.5555555555555555,0.37037037037037035,0.0,0.07407407407407407,North America
Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009,Role-Playing,Square Enix,0.13,0.06,0.05,0.02,0.26,0.26,2000s,low,0,0.5,0.23076923076923075,0.19230769230769232,0.07692307692307693,North America
Babysitting Mania,DS,2008,Simulation,Majesco Entertainment,0.24,0.0,0.0,0.02,0.26,0.26,2000s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
Star Wars: Bounty Hunter,GC,2002,Shooter,LucasArts,0.2,0.05,0.0,0.01,0.26,0.26,2000s,low,0,0.7692307692307693,0.19230769230769232,0.0,0.038461538461538464,North America
Tom and Jerry in War of the Whiskers,PS2,2002,Fighting,Ubisoft,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
Ace Attorney Investigations 2,DS,2011,Adventure,Capcom,0.0,0.0,0.26,0.0,0.26,0.26,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Minute to Win It,Wii,2010,Misc,Zoo Games,0.25,0.0,0.0,0.02,0.26,0.27,2010s,low,0,0.9259259259259258,0.0,0.0,0.07407407407407407,North America
Smart Girl's Playhouse,DS,2007,Misc,505 Games,0.24,0.0,0.0,0.02,0.26,0.26,2000s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
Racquet Sports,Wii,2010,Sports,Ubisoft,0.14,0.09,0.0,0.02,0.26,0.25,2010s,low,0,0.56,0.36,0.0,0.08,North America
TouchMaster 3(Others sales),DS,2009,Puzzle,Warner Bros. Interactive Entertainment,0.0,0.24,0.0,0.02,0.26,0.26,2000s,low,0,0.0,0.923076923076923,0.0,0.07692307692307693,Europe
The Elder Scrolls IV: Oblivion,PC,2006,Role-Playing,Take-Two Interactive,0.01,0.2,0.0,0.05,0.26,0.26,2000s,low,0,0.038461538461538464,0.7692307692307693,0.0,0.19230769230769232,Europe
Jikkyou Powerful Pro Yakyuu 2011,PS3,2011,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26,0.26,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Madden NFL 2005,DS,2004,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.26,0.26,2000s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
Skylanders: Trap Team,3DS,2014,Action,Activision,0.14,0.1,0.0,0.02,0.26,0.26,2010s,low,0,0.5384615384615385,0.38461538461538464,0.0,0.07692307692307693,North America
Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,GBA,2006,Misc,Konami Digital Entertainment,0.14,0.05,0.07,0.01,0.26,0.27,2000s,low,0,0.5185185185185185,0.18518518518518517,0.25925925925925924,0.037037037037037035,North America
Power Pro Kun Pocket 5,GBA,2003,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.01,0.26,0.26,2000s,low,0,0.0,0.0,0.9615384615384615,0.038461538461538464,Japan
Konjiki no Gashbell!! Makai no Bookmark,GBA,2004,Adventure,Banpresto,0.0,0.0,0.25,0.01,0.26,0.26,2000s,low,0,0.0,0.0,0.9615384615384615,0.038461538461538464,Japan
Plants vs. Zombies,X360,2010,Strategy,PopCap Games,0.24,0.0,0.0,0.02,0.26,0.26,2010s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
Riding Spirits,PS2,2002,Racing,BAM! Entertainment,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
Disney Sing It: Pop Hits,PS3,2009,Misc,Disney Interactive Studios,0.17,0.05,0.0,0.03,0.26,0.25,2000s,low,0,0.68,0.2,0.0,0.12,North America
Indiana Jones and the Staff of Kings,DS,2009,Action,Activision,0.17,0.07,0.0,0.02,0.26,0.26,2000s,low,0,0.6538461538461539,0.2692307692307693,0.0,0.07692307692307693,North America
Etrian Odyssey Untold: The Millennium Girl,3DS,2013,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26,0.26,2010s,low,0,0.38461538461538464,0.038461538461538464,0.5384615384615385,0.038461538461538464,Japan
Bust A Groove 2,PS,1999,Misc,Enix Corporation,0.04,0.03,0.18,0.02,0.26,0.27,1990s,low,0,0.14814814814814814,0.1111111111111111,0.6666666666666666,0.07407407407407407,Japan
Hatsune Miku: Project Diva,PSP,2009,Misc,Sega,0.0,0.0,0.26,0.0,0.26,0.26,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Juiced 2: Hot Import Nights,PS3,2007,Racing,THQ,0.18,0.04,0.01,0.03,0.26,0.26,2000s,low,0,0.6923076923076923,0.15384615384615385,0.038461538461538464,0.11538461538461538,North America
Gundam Battle Universe,PSP,2008,Fighting,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,0.26,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Sengoku Basara: Battle Heroes,PSP,2009,Action,Capcom,0.0,0.0,0.26,0.0,0.26,0.26,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Nightmare Creatures,N64,1996,Action,Activision,0.21,0.05,0.0,0.0,0.26,0.26,1990s,low,0,0.8076923076923076,0.19230769230769232,0.0,0.0,North America
Star Wars Episode I: Battle for Naboo,N64,2000,Simulation,LucasArts,0.21,0.05,0.0,0.0,0.26,0.26,2000s,low,0,0.8076923076923076,0.19230769230769232,0.0,0.0,North America
Duke Nukem: Zero Hour,N64,1999,Shooter,GT Interactive,0.21,0.05,0.0,0.0,0.26,0.26,1990s,low,0,0.8076923076923076,0.19230769230769232,0.0,0.0,North America
Armorines: Project S.W.A.R.M.,N64,1999,Shooter,Acclaim Entertainment,0.21,0.05,0.0,0.0,0.26,0.26,1990s,low,0,0.8076923076923076,0.19230769230769232,0.0,0.0,North America
NCAA March Madness 08,PS2,2007,Sports,Electronic Arts,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
Armored Core: Nexus,PS2,2004,Simulation,Indie Games,0.06,0.05,0.14,0.02,0.26,0.27,2000s,low,0,0.2222222222222222,0.18518518518518517,0.5185185185185185,0.07407407407407407,Japan
Evolution Skateboarding,PS2,2002,Sports,Konami Digital Entertainment,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
Dora the Explorer: The Search for Pirate Pig's Treasure,GBA,2002,Adventure,NewKidCo,0.19,0.07,0.0,0.0,0.26,0.26,2000s,low,0,0.7307692307692307,0.2692307692307693,0.0,0.0,North America
Muramasa: The Demon Blade,PSV,2013,Role-Playing,Marvelous Entertainment,0.13,0.0,0.1,0.03,0.26,0.26,2010s,low,0,0.5,0.0,0.38461538461538464,0.11538461538461538,North America
Yakuza: Ishin,PS3,2014,Action,Sega,0.0,0.0,0.26,0.0,0.26,0.26,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Indiana Jones and the Staff of Kings,PSP,2009,Action,Activision,0.11,0.1,0.0,0.06,0.26,0.27,2000s,low,0,0.4074074074074074,0.37037037037037035,0.0,0.2222222222222222,North America
Tony Hawk: Shred,X360,2010,Sports,Activision,0.17,0.07,0.0,0.02,0.26,0.26,2010s,low,0,0.6538461538461539,0.2692307692307693,0.0,0.07692307692307693,North America
Outlaw Volleyball,XB,2003,Sports,TDK Mediactive,0.19,0.06,0.0,0.01,0.26,0.26,2000s,low,0,0.7307692307692307,0.23076923076923075,0.0,0.038461538461538464,North America
Batman: Vengeance,GC,2001,Adventure,Ubisoft,0.2,0.05,0.0,0.01,0.26,0.26,2000s,low,0,0.7692307692307693,0.19230769230769232,0.0,0.038461538461538464,North America
The Amazing Spider-Man 2 (2014),X360,2014,Action,Activision,0.1,0.14,0.0,0.02,0.26,0.26,2010s,low,0,0.38461538461538464,0.5384615384615385,0.0,0.07692307692307693,Europe
RealSports Football,2600,1981,Sports,Atari,0.24,0.01,0.0,0.0,0.26,0.25,1980s,low,0,0.96,0.04,0.0,0.0,North America
Tiger Woods PGA Tour 10,PS2,2009,Sports,Electronic Arts,0.12,0.01,0.0,0.13,0.26,0.26,2000s,low,0,0.4615384615384615,0.038461538461538464,0.0,0.5,Other
SD Gundam G Generation: Cross Drive,DS,2007,Strategy,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,0.26,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Tom Clancy's Splinter Cell: Double Agent,PS3,2007,Action,Ubisoft,0.2,0.03,0.0,0.03,0.26,0.26,2000s,low,0,0.7692307692307693,0.11538461538461538,0.0,0.11538461538461538,North America
Monsters vs. Aliens,Wii,2009,Action,Activision,0.14,0.09,0.0,0.03,0.26,0.26,2000s,low,0,0.5384615384615385,0.34615384615384615,0.0,0.11538461538461538,North America
Dungeons & Dragons Heroes,XB,2003,Role-Playing,Atari,0.19,0.06,0.0,0.01,0.26,0.26,2000s,low,0,0.7307692307692307,0.23076923076923075,0.0,0.038461538461538464,North America
The Testament of Sherlock Holmes,PS3,2012,Adventure,Focus Home Interactive,0.05,0.15,0.0,0.06,0.26,0.26,2010s,low,0,0.19230769230769232,0.5769230769230769,0.0,0.23076923076923075,Europe
Game of Thrones,X360,2012,Role-Playing,Focus Home Interactive,0.15,0.08,0.0,0.02,0.26,0.24999999999999997,2010s,low,0,0.6000000000000001,0.32000000000000006,0.0,0.08000000000000002,North America
Loving Life with Hello Kitty & Friends,DS,2011,Misc,Rising Star Games,0.15,0.08,0.0,0.02,0.26,0.24999999999999997,2010s,low,0,0.6000000000000001,0.32000000000000006,0.0,0.08000000000000002,North America
McGrath Vs. Pastrana Freestyle Motocross,PS,2000,Racing,Acclaim Entertainment,0.14,0.1,0.0,0.02,0.26,0.26,2000s,low,0,0.5384615384615385,0.38461538461538464,0.0,0.07692307692307693,North America
Legaia 2: Duel Saga,PS2,2001,Role-Playing,Eidos Interactive,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
Crash Nitro Kart,GC,2003,Racing,Vivendi Games,0.2,0.05,0.0,0.01,0.26,0.26,2000s,low,0,0.7692307692307693,0.19230769230769232,0.0,0.038461538461538464,North America
Karaoke Joysound Wii,Wii,2008,Misc,Hudson Soft,0.01,0.0,0.25,0.0,0.26,0.26,2000s,low,0,0.038461538461538464,0.0,0.9615384615384615,0.0,Japan
MLB 09: The Show,PSP,2009,Sports,Sony Computer Entertainment,0.24,0.0,0.0,0.02,0.26,0.26,2000s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
Polarium,DS,2004,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26,0.26,2000s,low,0,0.5,0.038461538461538464,0.4230769230769231,0.038461538461538464,North America
Samurai Warriors 4,PS3,2014,Action,Tecmo Koei,0.0,0.0,0.26,0.0,0.26,0.26,2010s,low,0,0.0,0.0,1.0,0.0,Japan
F1 2014,X360,2014,Racing,Codemasters,0.08,0.15,0.0,0.02,0.26,0.24999999999999997,2010s,low,0,0.32000000000000006,0.6000000000000001,0.0,0.08000000000000002,Europe
Classic NES Series: Bomberman,GBA,2004,Action,Nintendo,0.1,0.04,0.11,0.01,0.26,0.26,2000s,low,0,0.38461538461538464,0.15384615384615385,0.4230769230769231,0.038461538461538464,Japan
Avatar: The Last Airbender - The Burning Earth,Wii,2007,Action,THQ,0.24,0.0,0.0,0.02,0.26,0.26,2000s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
Peter Jackson's King Kong: The Official Game of the Movie,X360,2005,Action,Ubisoft,0.2,0.03,0.0,0.02,0.26,0.25,2000s,low,0,0.8,0.12,0.0,0.08,North America
Bratz Ponyz 2,DS,2008,Adventure,Game Factory,0.24,0.0,0.0,0.02,0.26,0.26,2000s,low,0,0.923076923076923,0.0,0.0,0.07692307692307693,North America
A.C.E.: Another Century's Episode,PS2,2005,Simulation,Banpresto,0.0,0.0,0.26,0.0,0.26,0.26,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Frogger's Journey: The Forgotten Relic,GBA,2003,Action,Konami Digital Entertainment,0.18,0.07,0.0,0.0,0.26,0.25,2000s,low,0,0.72,0.28,0.0,0.0,North America
X-Men vs. Street Fighter,SAT,1997,Fighting,Capcom,0.0,0.0,0.26,0.0,0.26,0.26,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Army of Two: The Devil's Cartel,X360,2013,Shooter,Electronic Arts,0.16,0.07,0.0,0.02,0.26,0.25,2010s,low,0,0.64,0.28,0.0,0.08,North America
Oddworld: Stranger's Wrath,XB,2005,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26,0.26,2000s,low,0,0.7307692307692307,0.23076923076923075,0.0,0.038461538461538464,North America
Sega Rally Revo,PSP,2007,Racing,Sega,0.03,0.15,0.0,0.08,0.26,0.26,2000s,low,0,0.11538461538461538,0.5769230769230769,0.0,0.3076923076923077,Europe
King of Fighters: Maximum Impact,PS2,2004,Fighting,Ignition Entertainment,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
Marvel Super Heroes vs. Street Fighter,PS,1998,Fighting,Virgin Interactive,0.14,0.1,0.0,0.02,0.26,0.26,1990s,low,0,0.5384615384615385,0.38461538461538464,0.0,0.07692307692307693,North America
Legendary,X360,2008,Shooter,Atari,0.08,0.15,0.0,0.03,0.26,0.26,2000s,low,0,0.3076923076923077,0.5769230769230769,0.0,0.11538461538461538,Europe
J-League Pro Soccer Club wo Tsukurou!,SAT,1996,Sports,Sega,0.0,0.0,0.26,0.0,0.26,0.26,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Daisy Fuentes Pilates,Wii,2009,Sports,505 Games,0.17,0.06,0.0,0.02,0.26,0.25,2000s,low,0,0.68,0.24,0.0,0.08,North America
Star Trek: The Game,PS3,2013,Action,Namco Bandai Games,0.1,0.11,0.0,0.05,0.26,0.26,2010s,low,0,0.38461538461538464,0.4230769230769231,0.0,0.19230769230769232,Europe
Drakan: The Ancients' Gates,PS2,2002,Adventure,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,0.26,2000s,low,0,0.5,0.38461538461538464,0.0,0.11538461538461538,North America
Dead or Alive Xtreme 2,X360,2006,Sports,Tecmo Koei,0.15,0.03,0.06,0.02,0.26,0.26,2000s,low,0,0.5769230769230769,0.11538461538461538,0.23076923076923075,0.07692307692307693,North America
Petz: Crazy Monkeyz,Wii,2008,Simulation,Ubisoft,0.23,0.0,0.0,0.02,0.26,0.25,2000s,low,0,0.92,0.0,0.0,0.08,North America
"SpongeBob SquarePants: Lights, Camera, Pants!",XB,2005,Misc,THQ,0.19,0.06,0.0,0.01,0.26,0.26,2000s,low,0,0.7307692307692307,0.23076923076923075,0.0,0.038461538461538464,North America
Choro Q3,PS,1998,Racing,Takara,0.0,0.0,0.24,0.02,0.26,0.26,1990s,low,0,0.0,0.0,0.923076923076923,0.07692307692307693,Japan
Tokyo Jungle,PS3,2012,Action,Sony Computer Entertainment,0.0,0.0,0.26,0.0,0.26,0.26,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Hunted: The Demon's Forge,PS3,2011,Action,Bethesda Softworks,0.12,0.08,0.02,0.04,0.26,0.26,2010s,low,0,0.4615384615384615,0.3076923076923077,0.07692307692307693,0.15384615384615385,North America
Lemony Snicket's A Series of Unfortunate Events,GC,2004,Platform,Activision,0.2,0.05,0.0,0.01,0.26,0.26,2000s,low,0,0.7692307692307693,0.19230769230769232,0.0,0.038461538461538464,North America
Pirates of the Caribbean: Dead Man's Chest,DS,2006,Adventure,Disney Interactive Studios,0.23,0.01,0.0,0.02,0.26,0.26,2000s,low,0,0.8846153846153846,0.038461538461538464,0.0,0.07692307692307693,North America
Bionicle: Matoran Adventures,GBA,2002,Platform,Electronic Arts,0.18,0.07,0.0,0.0,0.26,0.25,2000s,low,0,0.72,0.28,0.0,0.0,North America
Armored Core: Master of Arena,PS,1999,Simulation,From Software,0.07,0.05,0.13,0.02,0.26,0.27,1990s,low,0,0.25925925925925924,0.18518518518518517,0.48148148148148145,0.07407407407407407,Japan
Fire Emblem: Thracia 776,SNES,1999,Strategy,Nintendo,0.0,0.0,0.26,0.0,0.26,0.26,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Desert Falcon,2600,1987,Shooter,Atari,0.24,0.01,0.0,0.0,0.26,0.25,1980s,low,0,0.96,0.04,0.0,0.0,North America
